388,3,-3,39.900657241424135,2
255,26,1,19.320325539856242,1
245,22,5,30.019585731563506,1
325,12,16,35.080560897572504,2
312,26,6,40.98965725429948,2
284,32,7,19.450357241223827,1
271,29,33,32.3583468711803,1
270,29,31,41.08325575975458,2
311,27,32,72.46347100346169,3
240,21,38,21.500189362243155,1
246,22,31,39.22920427439685,2
264,27,28,35.92532547729107,2
268,28,27,68.11620553159,3
239,21,30,35.507248974925005,2
275,30,20,39.47312151125318,2
251,24,23,24.409604971766253,1
237,20,29,72.08037431796761,4
224,16,38,32.6356891718976,2
235,19,30,37.54962153051149,2
206,12,39,22.645731813698312,1
323,31,14,42.03004621070906,2
250,24,18,42.907672470055594,2
222,16,26,55.791108643066906,3
223,16,30,71.42797051030423,3
195,9,38,66.08109615087504,2
213,14,31,33.162982289597736,2
212,14,29,20.813912523520838,1
274,30,3,52.66007421718449,2
326,29,2,50.03389520985297,2
283,32,-3,24.70628279661359,1
182,5,39,23.090281096261762,1
249,24,6,21.914315426820398,1
228,17,16,47.41276748164795,2
314,18,15,42.49994916260579,2
234,19,14,19.598962963590417,1
308,5,26,32.048395418307926,2
176,3,38,24.26350545049834,2
181,5,34,21.886818047201032,1
180,5,33,20.78086245004002,1
354,5,30,34.28949001589767,2
352,-3,33,30.030822349477855,1
165,-2,8,51.10082318332089,3
170,1,5,21.147073022504898,1
205,12,14,19.521133487843535,1
221,16,9,29.957966098762657,2
309,17,7,36.41349475587933,2
190,8,14,70.83981016095298,3
201,11,11,47.14875031463921,2
320,17,5,39.691292418475946,2
247,23,0,70.97767870993825,3
244,22,1,51.28324915650664,2
187,7,16,31.786430497009423,2
227,17,3,27.868674662914124,2
175,3,15,70.33960026768001,3
189,8,11,41.73383185930979,2
200,11,5,20.5692785093852,1
188,8,7,72.16039920012581,4
186,7,8,32.464944218643915,2
179,5,10,26.65480747767304,1
177,4,8,29.95036095468498,2
185,7,5,34.57500823021344,2
390,0,10,29.895614327945587,2
194,9,1,21.23701700473697,1
161,-4,15,72.33836612520764,4
152,-7,15,43.329918443278274,2
171,1,7,42.9379676753516,2
184,7,1,41.136440010438804,2
173,2,7,22.328187138808914,1
397,-6,15,34.06445281751806,2
322,4,24,23.8286880250783,1
156,-6,28,28.61073915416415,2
295,3,4,72.2763385142175,4
178,5,2,36.64024535712717,2
168,0,5,27.561033504803852,2
155,-6,9,23.582812980755634,1
293,1,2,72.30015526606029,4
290,-1,3,25.372569316610907,1
154,-6,8,29.889518407916455,2
386,-4,-1,26.622373076622672,2
288,-5,-2,68.98694967568959,3
307,20,16,39.419856422662235,2
263,27,25,31.737793638755726,2
256,26,32,67.08259453761268,3
