187,-6,48,26.049649563816125,1
196,-2,47,23.919180719683983,1
275,18,64,29.107531123916786,2
299,24,64,26.94579748716507,1
293,23,57,31.583877523211907,1
286,21,52,23.706045481929195,1
285,21,45,35.25854552006863,2
279,19,36,26.97616511810986,1
271,18,30,30.720380573619124,2
251,12,29,31.676723519034443,2
246,10,30,32.294570839868506,2
216,3,37,20.595406179349972,1
205,0,39,24.125810488571783,1
238,8,37,28.03106436826903,1
261,15,39,25.075108393329547,1
280,19,47,29.615972333515394,1
274,18,52,51.90902055622324,2
273,18,47,19.912468356949834,1
255,13,39,39.28618907355528,2
233,7,55,50.18045590497083,2
229,6,59,21.194580479608888,1
230,6,62,33.242433988506654,2
239,8,63,28.1196938574374,2
245,9,62,61.69240217417958,3
244,9,58,29.6645736925608,1
223,5,45,19.30734672650194,1
222,5,38,24.675738838853434,1
227,6,32,65.85476021183742,2
220,4,25,67.61659073949994,4
242,9,25,37.790606594096616,2
254,13,28,39.439565296001334,2
278,19,25,27.57057768175853,2
292,23,25,31.15836082866506,2
298,24,49,66.4595545785745,3
294,23,59,23.024033872476714,1
206,0,67,42.83509621811128,2
180,-9,55,35.14492513879008,2
182,-8,37,36.44205543653357,2
179,-9,30,31.403144088568563,1
204,0,25,72.36939056899887,4
212,2,44,42.405137232360815,2
211,2,37,39.21414448573118,2
228,6,38,31.300394162118355,2
231,7,27,28.25182597884725,2
266,17,28,62.23457967843899,3
270,18,27,41.01660841083387,2
290,22,23,42.9685600333539,2
265,16,45,39.49557957076412,2
209,1,64,71.14242196461775,3
224,5,60,67.00139281584717,3
256,13,58,31.917518944591095,2
282,20,57,28.85511426240582,2
177,-11,61,35.35583522177916,2
185,-7,61,72.09788562693485,4
173,-13,60,22.3368684531944,1
176,-12,50,32.227896034531426,1
175,-12,40,68.91046725294115,3
272,18,41,71.6740978066414,4
291,22,54,56.72264954604704,3
295,23,60,58.67619692364332,2
267,17,66,71.73573625962443,4
243,9,54,70.80071904042913,4
217,3,45,47.91215853627038,2
215,3,31,66.39794469849521,3
221,4,31,68.84940361245482,2
